Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image
PROD4838,Shirt,S,Green,1010091.25,3.15,2021-08-10,0.4,Snowy,Wedding,image/PROD4838.jpg
PROD5887,Suit,XXL,White,2859162.08,4.95,2022-12-02,0.97,Sunny,Sports Event,image/PROD5887.jpg
PROD1441,Skirt,M,Blue,613936.54,3.44,2021-05-18,0.14,Sunny,Wedding,image/PROD1441.jpg
PROD5914,Dress,M,Black,249424.86,4.14,2020-03-06,0.66,Snowy,Sports Event,image/PROD5914.jpg
PROD2123,Suit,XXL,Green,2345093.95,3.67,2024-05-13,0.03,Rainy,Sports Event,image/PROD2123.jpg
PROD1569,Dress,XL,Yellow,1550182.96,4.54,2022-11-04,0.24,Rainy,Casual Hangout,image/PROD1569.jpg
PROD2624,Suit,L,White,483849.99,4.52,2021-02-24,0.4,Snowy,Sports Event,image/PROD2624.jpg
PROD3358,Coat,M,Blue,1974388.33,4.64,2024-01-11,0.57,Rainy,Wedding,image/PROD3358.jpg
PROD4375,Suit,XXL,Black,1449411.26,3.16,2023-10-20,0.68,Sunny,Sports Event,image/PROD4375.jpg
PROD3164,Dress,M,Blue,1023730.87,4.5,2021-03-10,0.29,Cloudy,Business Meeting,image/PROD3164.jpg
PROD1500,Coat,M,Blue,395594.79,3.76,2022-11-06,0.53,Sunny,Casual Hangout,image/PROD1500.jpg
PROD2954,Dress,L,Yellow,2996327.54,3.46,2020-05-18,0.56,Cloudy,Wedding,image/PROD2954.jpg
PROD1546,Dress,M,Yellow,488180.78,3.55,2024-08-28,0.12,Cloudy,Vacation,image/PROD1546.jpg
PROD5799,Shirt,L,Green,451882.47,4.89,2020-02-06,0.71,Cloudy,Sports Event,image/PROD5799.jpg
PROD1698,Coat,M,Red,426085.63,4.71,2023-03-29,0.17,Rainy,Vacation,image/PROD1698.jpg
PROD3888,Suit,XL,Red,2075958.17,4.82,2022-07-16,0.51,Sunny,Casual Hangout,image/PROD3888.jpg
PROD5964,Skirt,L,Blue,2188830.73,4.81,2023-06-24,0.7,Cloudy,Sports Event,image/PROD5964.jpg
PROD5943,Coat,S,Black,1965660.87,3.46,2024-11-12,0.14,Cloudy,Vacation,image/PROD5943.jpg
PROD4613,Dress,M,Red,1396338.38,3.92,2022-10-05,0.04,Sunny,Casual Hangout,image/PROD4613.jpg
PROD3493,Suit,L,White,406633.95,4.97,2021-10-22,0.18,Cloudy,Business Meeting,image/PROD3493.jpg
PROD4431,Dress,XXL,Black,1657535.25,3.59,2020-07-05,0.33,Cloudy,Business Meeting,image/PROD4431.jpg
PROD2842,Shirt,L,Green,2437063.19,3.34,2022-05-15,0.4,Cloudy,Casual Hangout,image/PROD2842.jpg
PROD3316,Skirt,XL,Yellow,2529716.89,4.12,2022-09-02,0.74,Cloudy,Wedding,image/PROD3316.jpg
PROD2676,Dress,M,Blue,2916868.17,3.76,2021-11-27,0.43,Rainy,Vacation,image/PROD2676.jpg
PROD5406,Coat,M,Yellow,635436.39,3.78,2021-01-21,0.47,Rainy,Casual Hangout,image/PROD5406.jpg
PROD5930,Suit,L,Yellow,573817.89,3.63,2021-01-23,0.83,Cloudy,Casual Hangout,image/PROD5930.jpg
PROD1878,Suit,M,Blue,2105235.2,4.86,2023-10-19,0.11,Rainy,Vacation,image/PROD1878.jpg
PROD2194,Suit,XL,Green,1565380.13,4.42,2024-02-18,0.75,Rainy,Sports Event,image/PROD2194.jpg
PROD5057,Suit,XL,Black,1044030.74,4.04,2021-02-12,0.99,Snowy,Vacation,image/PROD5057.jpg
PROD3477,Skirt,L,Black,116929.24,4.42,2021-12-02,0.24,Cloudy,Business Meeting,image/PROD3477.jpg
PROD5340,Shirt,XL,Yellow,2875230.98,4.96,2023-05-22,0.32,Rainy,Wedding,image/PROD5340.jpg
PROD2538,Shirt,L,Green,2380735.98,3.08,2021-03-29,0.71,Sunny,Wedding,image/PROD2538.jpg
PROD1044,Jacket,M,Green,984852.35,4.54,2023-02-04,0.82,Rainy,Sports Event,image/PROD1044.jpg
PROD4510,Shirt,XL,Green,2509716.48,4.79,2022-07-05,0.98,Snowy,Vacation,image/PROD4510.jpg
PROD2906,Shirt,M,Black,2022355.87,4.39,2020-11-28,0.06,Cloudy,Business Meeting,image/PROD2906.jpg
PROD4641,Jacket,S,Blue,2357860.29,3.01,2023-02-01,0.83,Snowy,Casual Hangout,image/PROD4641.jpg
PROD1761,Suit,M,Green,1942729.92,3.13,2021-12-26,0.44,Cloudy,Sports Event,image/PROD1761.jpg
PROD2572,Jacket,L,White,2580199.34,3.09,2023-10-04,0.19,Snowy,Vacation,image/PROD2572.jpg
PROD2536,Skirt,M,Blue,261009.97,3.36,2023-10-22,0.98,Snowy,Vacation,image/PROD2536.jpg
PROD2317,Shirt,L,Black,2702237.76,4.61,2021-03-18,0.22,Sunny,Vacation,image/PROD2317.jpg
PROD3734,Skirt,XL,White,2427554.19,4.23,2022-03-19,0.3,Sunny,Business Meeting,image/PROD3734.jpg
PROD1190,Skirt,XL,Green,1701519.24,3.6,2020-04-26,0.67,Rainy,Sports Event,image/PROD1190.jpg
PROD2627,Jacket,L,Yellow,1464329.76,3.41,2024-06-04,0.66,Rainy,Vacation,image/PROD2627.jpg
PROD5890,Suit,L,Blue,2019166.4,4.91,2021-08-25,0.97,Snowy,Vacation,image/PROD5890.jpg
PROD5460,Jacket,M,Blue,2767732.95,4.39,2022-11-27,0.35,Cloudy,Vacation,image/PROD5460.jpg
PROD1579,Suit,M,Yellow,1352643.16,3.75,2022-04-29,0.61,Snowy,Casual Hangout,image/PROD1579.jpg
PROD5153,Skirt,XXL,Yellow,2250398.13,3.5,2023-12-16,0.15,Snowy,Sports Event,image/PROD5153.jpg
PROD3273,Dress,XL,Black,2701350.22,4.44,2022-12-13,0.18,Snowy,Vacation,image/PROD3273.jpg
PROD4829,Skirt,S,Black,2080236.81,4.76,2021-10-11,0.85,Sunny,Sports Event,image/PROD4829.jpg
PROD2110,Skirt,L,Yellow,1247677.43,4.46,2023-01-25,0.85,Snowy,Sports Event,image/PROD2110.jpg
PROD5733,Skirt,M,Red,2761484.16,3.3,2021-08-09,0.43,Rainy,Vacation,image/PROD5733.jpg
PROD5829,Shirt,S,White,119066.34,3.47,2021-02-11,0.46,Rainy,Sports Event,image/PROD5829.jpg
PROD1535,Shirt,S,Green,1929593.97,3.79,2021-03-03,0.07,Sunny,Sports Event,image/PROD1535.jpg
PROD1018,Skirt,M,Blue,913953.56,3.29,2024-06-24,0.89,Cloudy,Wedding,image/PROD1018.jpg
PROD1451,Suit,XXL,Blue,1690856.46,3.8,2024-09-16,0.42,Cloudy,Wedding,image/PROD1451.jpg
PROD1159,Suit,XXL,Yellow,2309468.97,3.04,2022-12-16,0.66,Cloudy,Casual Hangout,image/PROD1159.jpg
PROD2670,Skirt,XXL,Blue,534591.22,4.97,2022-06-10,0.57,Sunny,Business Meeting,image/PROD2670.jpg
PROD3525,Skirt,XL,Black,932770.68,3.21,2023-10-19,0.54,Cloudy,Vacation,image/PROD3525.jpg
PROD1024,Skirt,M,Blue,1656208.5,3.95,2024-01-06,0.55,Cloudy,Business Meeting,image/PROD1024.jpg
PROD2087,Skirt,XXL,Yellow,125581.7,3.58,2022-09-15,0.74,Rainy,Sports Event,image/PROD2087.jpg
PROD2450,Suit,L,Yellow,2777062.43,4.79,2022-04-28,0.99,Rainy,Vacation,image/PROD2450.jpg
PROD2013,Coat,M,White,1353724.37,4.53,2020-06-05,0.75,Cloudy,Wedding,image/PROD2013.jpg
PROD5572,Coat,XXL,Black,1577316.88,3.56,2021-01-27,0.93,Sunny,Sports Event,image/PROD5572.jpg
PROD2782,Shirt,L,Blue,1181955.8,3.38,2021-02-03,0.73,Sunny,Vacation,image/PROD2782.jpg
PROD4874,Coat,M,Red,2963009.6,4.29,2022-06-16,0.41,Snowy,Vacation,image/PROD4874.jpg
PROD1077,Skirt,XL,Blue,2015842.25,4.22,2024-09-09,0.13,Cloudy,Casual Hangout,image/PROD1077.jpg
PROD2665,Shirt,L,Green,1628618.31,4.55,2022-04-01,0.94,Snowy,Wedding,image/PROD2665.jpg
PROD3895,Skirt,L,Green,184069.91,3.37,2021-08-08,0.34,Snowy,Business Meeting,image/PROD3895.jpg
PROD2528,Coat,S,Green,1197340.36,4.77,2023-07-10,0.7,Sunny,Wedding,image/PROD2528.jpg
PROD5899,Jacket,L,Green,2359794.36,3.24,2023-05-02,0.84,Cloudy,Vacation,image/PROD5899.jpg
PROD2129,Coat,XL,White,2631986.18,4.71,2020-06-08,0.77,Rainy,Vacation,image/PROD2129.jpg
PROD1865,Skirt,XL,Green,1328054.29,4.46,2020-09-30,0.57,Snowy,Vacation,image/PROD1865.jpg
PROD1508,Dress,M,White,345758.18,3.66,2020-08-12,0.15,Snowy,Vacation,image/PROD1508.jpg
PROD2299,Coat,M,Green,1903842.7,4.37,2024-08-10,0.62,Sunny,Sports Event,image/PROD2299.jpg
PROD2715,Skirt,L,Green,2910788.55,3.4,2023-02-06,0.5,Rainy,Sports Event,image/PROD2715.jpg
PROD2721,Jacket,XL,Blue,1356034.45,3.6,2024-03-01,0.09,Snowy,Casual Hangout,image/PROD2721.jpg
PROD3304,Dress,XL,Green,1558135.44,4.09,2024-10-30,0.61,Rainy,Business Meeting,image/PROD3304.jpg
PROD4528,Skirt,S,Yellow,1949408.21,3.53,2021-07-27,0.83,Sunny,Vacation,image/PROD4528.jpg
PROD3962,Skirt,XL,Yellow,917476.02,3.89,2020-03-04,0.12,Cloudy,Wedding,image/PROD3962.jpg
PROD2385,Jacket,S,Yellow,2685731.51,4.02,2023-09-01,0.69,Cloudy,Vacation,image/PROD2385.jpg
PROD3260,Coat,XXL,Blue,1344105.9,3.98,2020-04-21,0.64,Sunny,Vacation,image/PROD3260.jpg
PROD3208,Dress,M,Yellow,362303.7,4.2,2021-04-29,0.66,Snowy,Business Meeting,image/PROD3208.jpg
PROD2324,Suit,XL,Blue,1660159.37,3.57,2020-04-08,0.04,Sunny,Sports Event,image/PROD2324.jpg
PROD3254,Suit,S,Yellow,1570459.61,4.18,2021-02-01,0.26,Rainy,Business Meeting,image/PROD3254.jpg
PROD5901,Jacket,S,Yellow,1726334.47,3.88,2023-09-05,0.48,Snowy,Sports Event,image/PROD5901.jpg
PROD4929,Jacket,XXL,Red,1145348.62,4.09,2022-09-22,0.71,Rainy,Wedding,image/PROD4929.jpg
PROD2148,Jacket,XXL,Green,1617811.29,3.11,2021-09-01,0.57,Cloudy,Wedding,image/PROD2148.jpg
PROD1339,Suit,S,Green,678740.47,3.41,2023-11-08,0.61,Sunny,Business Meeting,image/PROD1339.jpg
PROD2456,Suit,M,Yellow,1648306.85,3.77,2023-02-24,0.38,Rainy,Business Meeting,image/PROD2456.jpg
PROD5387,Jacket,L,Red,823283.65,4.53,2022-01-02,0.83,Rainy,Vacation,image/PROD5387.jpg
PROD5300,Skirt,S,Blue,1296960.21,3.39,2020-03-10,0.01,Rainy,Business Meeting,image/PROD5300.jpg
PROD4796,Skirt,S,Black,2222623.01,3.6,2022-11-29,0.25,Sunny,Business Meeting,image/PROD4796.jpg
PROD2406,Coat,XXL,White,1294654.66,3.1,2020-10-13,0.67,Snowy,Sports Event,image/PROD2406.jpg
PROD3715,Suit,L,Black,789821.06,3.24,2024-03-17,0.24,Sunny,Vacation,image/PROD3715.jpg
PROD2746,Shirt,XXL,Red,2281211.39,3.86,2023-04-06,0.11,Rainy,Vacation,image/PROD2746.jpg
PROD1453,Skirt,S,White,435950.22,3.19,2023-07-06,0.75,Snowy,Sports Event,image/PROD1453.jpg
PROD3937,Coat,S,Black,911903.33,3.68,2023-03-11,0.27,Cloudy,Business Meeting,image/PROD3937.jpg
PROD3236,Coat,XL,Blue,1926871.73,4.14,2021-10-02,0.59,Sunny,Sports Event,image/PROD3236.jpg
PROD1656,Skirt,M,Red,2890844.97,4.43,2022-09-22,0.97,Snowy,Sports Event,image/PROD1656.jpg
PROD5820,Coat,XXL,Black,199812.22,4.71,2022-01-12,0.12,Sunny,Vacation,image/PROD5820.jpg
PROD2713,Jacket,XL,Red,2275541.06,3.16,2020-01-01,0.18,Rainy,Business Meeting,image/PROD2713.jpg
PROD2772,Skirt,L,Red,1923032.84,4.24,2024-07-16,0.73,Rainy,Wedding,image/PROD2772.jpg
PROD4386,Coat,XXL,Yellow,1454500.79,3.38,2024-02-10,0.93,Sunny,Sports Event,image/PROD4386.jpg
PROD4088,Skirt,S,Green,2678907.31,3.98,2024-06-27,0.84,Sunny,Vacation,image/PROD4088.jpg
PROD3011,Jacket,XXL,Blue,2196171.46,4.32,2021-10-31,0.35,Snowy,Sports Event,image/PROD3011.jpg
PROD2164,Suit,M,White,259844.69,3.0,2020-01-15,0.89,Rainy,Business Meeting,image/PROD2164.jpg
PROD4218,Coat,L,Red,1607394.94,4.15,2022-11-05,0.19,Snowy,Vacation,image/PROD4218.jpg
PROD5464,Jacket,XL,Yellow,1924791.83,4.41,2024-08-23,0.42,Rainy,Vacation,image/PROD5464.jpg
PROD1804,Suit,M,Black,1775760.13,3.37,2022-09-26,0.84,Sunny,Wedding,image/PROD1804.jpg
PROD3872,Skirt,XL,Red,659354.03,3.26,2021-08-10,0.53,Rainy,Casual Hangout,image/PROD3872.jpg
PROD3491,Shirt,M,White,1591100.32,4.68,2020-12-13,0.01,Snowy,Sports Event,image/PROD3491.jpg
PROD1035,Jacket,XXL,Green,1153232.28,4.04,2024-02-08,0.15,Snowy,Wedding,image/PROD1035.jpg
PROD1182,Jacket,S,Yellow,1249061.53,4.24,2024-10-21,0.77,Snowy,Sports Event,image/PROD1182.jpg
PROD4222,Shirt,M,Black,2127716.63,4.99,2022-02-19,0.01,Rainy,Wedding,image/PROD4222.jpg
PROD1080,Jacket,XXL,Black,2788532.38,4.48,2021-11-10,0.06,Cloudy,Casual Hangout,image/PROD1080.jpg
PROD1598,Jacket,M,Red,2981950.39,4.34,2023-02-18,0.86,Rainy,Wedding,image/PROD1598.jpg
PROD2825,Coat,XXL,Yellow,2785789.75,4.25,2024-01-17,0.77,Snowy,Sports Event,image/PROD2825.jpg
PROD5982,Suit,XL,Black,644557.64,4.59,2024-11-09,0.77,Cloudy,Vacation,image/PROD5982.jpg
PROD4196,Skirt,XXL,Green,1795907.1,4.78,2024-11-06,0.88,Rainy,Wedding,image/PROD4196.jpg
PROD2605,Dress,L,Black,2041861.41,4.15,2024-09-10,0.25,Snowy,Vacation,image/PROD2605.jpg
PROD3901,Skirt,S,Red,406721.52,4.89,2022-10-24,0.42,Sunny,Wedding,image/PROD3901.jpg
PROD3033,Skirt,S,White,359033.18,3.06,2023-12-31,0.84,Rainy,Business Meeting,image/PROD3033.jpg
PROD4743,Skirt,L,White,1882518.88,4.65,2023-05-10,0.72,Rainy,Vacation,image/PROD4743.jpg
PROD5123,Skirt,L,Black,1468465.45,3.34,2021-01-07,0.57,Rainy,Vacation,image/PROD5123.jpg
PROD1889,Coat,M,Red,822367.0,4.37,2023-05-08,0.8,Snowy,Business Meeting,image/PROD1889.jpg
PROD5093,Skirt,M,Blue,232593.79,3.26,2021-02-02,0.93,Rainy,Vacation,image/PROD5093.jpg
PROD5473,Jacket,S,Green,2220286.97,3.53,2021-08-21,0.46,Snowy,Vacation,image/PROD5473.jpg
PROD4656,Jacket,L,White,2787355.4,4.01,2020-10-08,0.8,Cloudy,Casual Hangout,image/PROD4656.jpg
PROD4164,Coat,XL,Black,375354.44,3.93,2021-02-20,0.78,Cloudy,Vacation,image/PROD4164.jpg
PROD1216,Dress,L,Green,2295300.32,3.13,2024-03-25,0.53,Snowy,Casual Hangout,image/PROD1216.jpg
PROD4920,Jacket,XL,Blue,774150.58,4.52,2020-03-21,0.84,Sunny,Casual Hangout,image/PROD4920.jpg
PROD4005,Shirt,M,Blue,2198509.75,3.98,2024-04-13,0.08,Cloudy,Business Meeting,image/PROD4005.jpg
PROD5488,Skirt,M,Blue,1146726.44,3.85,2022-08-01,0.52,Cloudy,Wedding,image/PROD5488.jpg
PROD3643,Coat,L,Yellow,761097.18,3.14,2023-09-19,0.74,Cloudy,Casual Hangout,image/PROD3643.jpg
PROD1302,Dress,XXL,Blue,409618.55,3.64,2020-05-10,0.55,Sunny,Casual Hangout,image/PROD1302.jpg
PROD1727,Skirt,L,Yellow,257961.91,3.41,2022-05-23,0.95,Cloudy,Casual Hangout,image/PROD1727.jpg
PROD1931,Coat,S,Blue,1484726.6,4.02,2021-07-27,0.53,Cloudy,Sports Event,image/PROD1931.jpg
PROD3392,Skirt,L,Green,1762116.78,3.05,2022-12-24,0.86,Rainy,Wedding,image/PROD3392.jpg
PROD5986,Coat,XL,Blue,1386600.09,3.8,2020-08-03,0.09,Rainy,Casual Hangout,image/PROD5986.jpg
PROD4078,Skirt,M,Yellow,2960477.91,4.3,2024-09-15,0.79,Snowy,Vacation,image/PROD4078.jpg
PROD1330,Shirt,S,Green,2795022.76,4.14,2022-06-18,0.54,Sunny,Business Meeting,image/PROD1330.jpg
PROD3757,Dress,XL,White,1311154.64,3.3,2024-02-21,0.14,Sunny,Sports Event,image/PROD3757.jpg
PROD5434,Coat,XXL,Black,1607671.46,3.5,2022-05-11,0.74,Rainy,Vacation,image/PROD5434.jpg
PROD3606,Dress,L,Black,2828687.49,3.35,2020-10-22,0.41,Rainy,Sports Event,image/PROD3606.jpg
PROD1425,Coat,M,Green,1674894.75,4.54,2024-06-24,0.98,Snowy,Vacation,image/PROD1425.jpg
PROD2950,Suit,M,Red,2053149.48,4.64,2021-03-04,0.26,Snowy,Vacation,image/PROD2950.jpg
PROD4342,Dress,XXL,Blue,1764600.95,4.36,2023-09-07,0.06,Cloudy,Casual Hangout,image/PROD4342.jpg
PROD5892,Coat,XL,White,2522030.94,4.52,2021-03-10,0.36,Snowy,Sports Event,image/PROD5892.jpg
PROD2625,Skirt,L,Red,296728.82,4.07,2023-01-22,0.27,Cloudy,Vacation,image/PROD2625.jpg
PROD4121,Shirt,M,Red,300426.5,4.77,2020-01-31,0.76,Snowy,Wedding,image/PROD4121.jpg
PROD1373,Shirt,XXL,White,2105464.11,4.47,2022-04-19,0.87,Cloudy,Business Meeting,image/PROD1373.jpg
PROD5617,Suit,XL,Black,205597.23,3.34,2023-04-30,0.51,Cloudy,Wedding,image/PROD5617.jpg
PROD4952,Jacket,S,Red,2240925.09,3.56,2021-08-12,0.55,Snowy,Vacation,image/PROD4952.jpg
PROD4351,Dress,XL,Black,2615576.74,3.07,2023-08-11,0.32,Sunny,Business Meeting,image/PROD4351.jpg
PROD2822,Jacket,XXL,Black,432726.44,3.32,2022-12-15,0.14,Rainy,Wedding,image/PROD2822.jpg
PROD4123,Dress,XXL,Blue,1178405.55,3.72,2024-01-10,0.06,Cloudy,Sports Event,image/PROD4123.jpg
PROD5394,Suit,XL,Yellow,1998015.25,3.47,2021-07-21,0.79,Sunny,Business Meeting,image/PROD5394.jpg
PROD2334,Shirt,S,Red,668627.73,3.1,2024-03-24,0.07,Rainy,Vacation,image/PROD2334.jpg
PROD2916,Suit,XXL,Blue,627903.09,3.92,2021-10-29,0.46,Rainy,Wedding,image/PROD2916.jpg
PROD4823,Coat,L,Blue,2765978.09,3.08,2020-02-23,0.38,Cloudy,Vacation,image/PROD4823.jpg
PROD5179,Skirt,XL,White,369454.22,4.78,2022-08-29,0.79,Rainy,Sports Event,image/PROD5179.jpg
PROD4965,Shirt,XXL,Yellow,2184141.18,3.46,2022-03-11,0.86,Cloudy,Casual Hangout,image/PROD4965.jpg
PROD3084,Shirt,L,Blue,635213.28,3.46,2023-11-06,0.58,Cloudy,Sports Event,image/PROD3084.jpg
PROD5541,Shirt,M,White,2267960.39,3.53,2021-04-13,0.01,Cloudy,Casual Hangout,image/PROD5541.jpg
PROD1036,Shirt,XXL,Yellow,2801631.93,3.84,2020-04-24,0.7,Sunny,Vacation,image/PROD1036.jpg
PROD4612,Dress,L,Green,2811839.89,3.66,2021-12-04,0.5,Snowy,Sports Event,image/PROD4612.jpg
PROD4476,Skirt,S,Black,336269.82,3.28,2021-07-29,0.63,Sunny,Sports Event,image/PROD4476.jpg
PROD4350,Suit,M,Yellow,2784042.86,3.89,2022-12-09,0.77,Cloudy,Business Meeting,image/PROD4350.jpg
PROD2037,Skirt,XL,Green,2069848.3,3.97,2021-02-07,0.8,Snowy,Business Meeting,image/PROD2037.jpg
PROD2173,Dress,L,Green,2336653.48,3.1,2023-11-02,0.25,Snowy,Business Meeting,image/PROD2173.jpg
PROD5709,Dress,M,Red,2497363.81,3.04,2020-05-09,0.62,Snowy,Wedding,image/PROD5709.jpg
PROD4299,Suit,M,Yellow,2724576.74,4.13,2024-08-14,0.64,Cloudy,Vacation,image/PROD4299.jpg
PROD1699,Jacket,XL,Yellow,1589637.69,4.51,2022-08-18,0.6,Cloudy,Business Meeting,image/PROD1699.jpg
PROD3752,Skirt,XL,Red,1687329.43,3.6,2020-06-29,0.32,Rainy,Business Meeting,image/PROD3752.jpg
PROD2382,Dress,M,Yellow,287868.28,3.81,2020-02-22,0.55,Rainy,Sports Event,image/PROD2382.jpg
PROD3114,Shirt,S,Blue,108736.98,3.61,2022-03-01,0.46,Snowy,Wedding,image/PROD3114.jpg
PROD4781,Coat,M,Green,2331994.47,3.81,2023-01-17,0.67,Rainy,Business Meeting,image/PROD4781.jpg
PROD3706,Suit,XL,Green,730878.59,4.34,2023-09-23,0.1,Cloudy,Wedding,image/PROD3706.jpg
PROD5520,Dress,M,Yellow,2138928.97,3.48,2020-06-12,0.38,Sunny,Wedding,image/PROD5520.jpg
PROD4313,Dress,XL,Red,551075.19,3.31,2020-01-27,0.3,Cloudy,Business Meeting,image/PROD4313.jpg
PROD1774,Coat,L,Green,2164468.59,3.41,2022-04-12,0.58,Snowy,Casual Hangout,image/PROD1774.jpg
PROD1072,Jacket,M,Yellow,1652935.67,3.63,2020-07-24,0.09,Rainy,Vacation,image/PROD1072.jpg
PROD2025,Dress,M,White,2331300.08,3.96,2020-09-22,0.46,Snowy,Wedding,image/PROD2025.jpg
PROD5440,Coat,L,Yellow,2515583.59,4.31,2024-04-10,0.23,Snowy,Business Meeting,image/PROD5440.jpg
PROD4474,Skirt,XL,Blue,665091.1,4.22,2021-01-07,0.44,Cloudy,Wedding,image/PROD4474.jpg
PROD4783,Shirt,XL,Green,2090107.4,3.46,2023-01-26,0.97,Rainy,Vacation,image/PROD4783.jpg
PROD2844,Suit,S,Green,2157009.75,4.53,2024-05-29,0.37,Cloudy,Sports Event,image/PROD2844.jpg
PROD5013,Suit,XXL,Blue,662602.05,4.65,2024-02-15,0.87,Snowy,Sports Event,image/PROD5013.jpg
PROD5435,Jacket,L,Blue,2855836.92,4.21,2020-05-12,0.13,Cloudy,Vacation,image/PROD5435.jpg
PROD1840,Suit,L,Yellow,2992064.45,3.16,2023-05-12,0.23,Sunny,Wedding,image/PROD1840.jpg
PROD3321,Jacket,S,Green,337184.04,3.53,2023-07-22,1.0,Sunny,Sports Event,image/PROD3321.jpg
PROD1702,Jacket,L,White,1238411.25,4.96,2023-05-17,0.37,Cloudy,Wedding,image/PROD1702.jpg
PROD5392,Coat,L,Yellow,941031.64,3.05,2021-03-09,0.05,Snowy,Casual Hangout,image/PROD5392.jpg
PROD1173,Skirt,L,Blue,284924.47,4.11,2021-06-10,0.26,Rainy,Business Meeting,image/PROD1173.jpg
PROD3794,Suit,L,White,2553415.14,4.26,2022-04-05,0.63,Snowy,Wedding,image/PROD3794.jpg
PROD2764,Coat,XXL,White,2573838.95,3.75,2022-01-16,0.68,Rainy,Vacation,image/PROD2764.jpg
PROD2736,Coat,S,Blue,1493344.39,4.04,2020-07-11,0.97,Rainy,Wedding,image/PROD2736.jpg
PROD1231,Shirt,S,White,2051112.68,4.67,2024-11-05,0.39,Cloudy,Sports Event,image/PROD1231.jpg
PROD2868,Skirt,L,Black,915564.68,3.38,2022-05-03,0.96,Cloudy,Wedding,image/PROD2868.jpg
PROD3401,Suit,L,Yellow,118715.34,4.62,2023-05-21,0.92,Rainy,Wedding,image/PROD3401.jpg
PROD3342,Dress,XL,Black,1100081.14,3.35,2021-08-01,0.96,Cloudy,Casual Hangout,image/PROD3342.jpg
PROD2257,Skirt,M,Green,2288628.58,3.44,2020-10-10,0.8,Rainy,Sports Event,image/PROD2257.jpg
PROD1066,Coat,XXL,Yellow,2050827.74,4.42,2022-02-02,0.43,Cloudy,Sports Event,image/PROD1066.jpg
PROD1526,Dress,S,Green,1396391.7,3.45,2024-01-05,0.58,Rainy,Business Meeting,image/PROD1526.jpg
PROD2179,Skirt,M,White,2112906.43,3.19,2022-02-17,0.85,Cloudy,Wedding,image/PROD2179.jpg
PROD3245,Jacket,XL,Black,2830095.09,3.48,2023-01-03,0.66,Snowy,Business Meeting,image/PROD3245.jpg
PROD3488,Shirt,S,Red,2140245.0,4.41,2020-02-20,0.63,Sunny,Wedding,image/PROD3488.jpg
PROD5092,Shirt,XXL,Yellow,2618593.5,3.42,2023-08-28,0.36,Rainy,Vacation,image/PROD5092.jpg
PROD4462,Dress,M,Black,823777.39,3.84,2023-05-16,0.21,Sunny,Casual Hangout,image/PROD4462.jpg
PROD4147,Skirt,M,Yellow,1720936.69,3.07,2020-11-10,0.05,Rainy,Vacation,image/PROD4147.jpg
PROD5747,Dress,XL,Red,146144.59,3.98,2024-05-29,0.89,Snowy,Casual Hangout,image/PROD5747.jpg
PROD2847,Skirt,M,Green,957343.68,3.76,2020-03-20,0.74,Sunny,Business Meeting,image/PROD2847.jpg
PROD3456,Coat,S,Red,1540932.84,3.38,2024-02-29,0.91,Snowy,Casual Hangout,image/PROD3456.jpg
PROD4577,Skirt,M,Yellow,1718133.4,3.79,2024-07-10,0.59,Sunny,Vacation,image/PROD4577.jpg
PROD1837,Jacket,XXL,Green,1525332.2,3.71,2022-11-05,0.12,Snowy,Casual Hangout,image/PROD1837.jpg
PROD3370,Shirt,XXL,Blue,2572669.87,3.44,2024-05-09,0.18,Sunny,Business Meeting,image/PROD3370.jpg
PROD3854,Shirt,M,Green,2838091.92,3.85,2024-07-07,0.23,Sunny,Business Meeting,image/PROD3854.jpg
PROD5622,Dress,L,Blue,505523.48,3.92,2021-09-25,0.8,Cloudy,Business Meeting,image/PROD5622.jpg
PROD1240,Coat,M,White,1295075.46,4.95,2021-05-24,0.91,Sunny,Vacation,image/PROD1240.jpg
PROD4284,Skirt,XL,Blue,1804100.27,4.64,2020-10-06,0.93,Rainy,Vacation,image/PROD4284.jpg
PROD2378,Coat,L,Blue,1897539.81,4.24,2022-02-18,0.28,Snowy,Wedding,image/PROD2378.jpg
PROD5151,Shirt,S,White,1188779.84,4.64,2023-10-05,0.28,Cloudy,Business Meeting,image/PROD5151.jpg
PROD4944,Coat,M,Red,1874482.96,3.03,2020-08-29,0.59,Rainy,Vacation,image/PROD4944.jpg
PROD3388,Skirt,L,Blue,2906784.96,3.68,2020-06-09,0.57,Snowy,Vacation,image/PROD3388.jpg
PROD5678,Shirt,M,Green,1015853.31,3.77,2023-03-30,0.15,Snowy,Sports Event,image/PROD5678.jpg
PROD4041,Dress,L,Black,790950.06,3.32,2024-07-31,0.89,Snowy,Wedding,image/PROD4041.jpg
PROD3621,Dress,M,White,436079.53,3.68,2023-02-11,0.8,Cloudy,Casual Hangout,image/PROD3621.jpg
PROD5766,Coat,XXL,Yellow,989239.55,4.83,2020-08-09,0.87,Sunny,Wedding,image/PROD5766.jpg
PROD5535,Coat,XXL,White,1088120.44,3.71,2023-08-10,0.37,Snowy,Vacation,image/PROD5535.jpg
PROD1762,Jacket,S,Blue,2805110.88,4.04,2023-07-25,0.21,Snowy,Business Meeting,image/PROD1762.jpg
