Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image
PROD1918,Coat,L,Yellow,2553927.12,3.55,2020-07-27,0.05,Cloudy,Business Meeting,image/PROD1918.jpg
PROD1166,Dress,L,White,564712.27,4.04,2022-07-12,1.0,Rainy,Sports Event,image/PROD1166.jpg
PROD1197,Jacket,L,Yellow,2851255.52,4.86,2021-11-24,0.69,Sunny,Sports Event,image/PROD1197.jpg
PROD1915,Shirt,L,Black,1620942.21,3.16,2023-08-30,0.2,Snowy,Casual Hangout,image/PROD1915.jpg
PROD1765,Skirt,XL,Yellow,2174171.93,4.67,2020-08-27,0.72,Snowy,Vacation,image/PROD1765.jpg
PROD3159,Jacket,S,Black,512207.7,4.72,2024-04-24,0.14,Rainy,Sports Event,image/PROD3159.jpg
PROD5418,Jacket,S,White,194152.57,4.64,2023-03-05,0.95,Snowy,Business Meeting,image/PROD5418.jpg
PROD4348,Suit,XL,Black,516339.58,4.19,2021-03-31,0.18,Cloudy,Business Meeting,image/PROD4348.jpg
PROD1434,Shirt,XL,Yellow,1589244.35,4.77,2023-03-23,0.23,Snowy,Sports Event,image/PROD1434.jpg
PROD3499,Shirt,M,Blue,1507383.11,3.86,2024-01-15,0.78,Cloudy,Casual Hangout,image/PROD3499.jpg
PROD2241,Jacket,XL,Yellow,705596.19,3.94,2023-08-15,0.76,Cloudy,Sports Event,image/PROD2241.jpg
PROD3328,Shirt,S,Red,2733077.82,4.56,2020-05-05,0.06,Rainy,Sports Event,image/PROD3328.jpg
PROD5724,Dress,XL,White,1027184.94,3.41,2020-03-29,0.36,Cloudy,Sports Event,image/PROD5724.jpg
PROD4621,Suit,S,White,2455903.68,4.05,2023-07-23,0.71,Snowy,Vacation,image/PROD4621.jpg
PROD5694,Dress,S,Black,1268140.5,3.72,2022-02-08,0.19,Rainy,Business Meeting,image/PROD5694.jpg
PROD5511,Dress,XL,White,1360550.8,4.79,2020-07-26,0.01,Sunny,Wedding,image/PROD5511.jpg
PROD5586,Dress,XXL,Black,1827858.5,4.0,2024-02-21,0.06,Rainy,Sports Event,image/PROD5586.jpg
PROD3467,Coat,XL,Yellow,1914142.63,3.78,2020-06-28,0.04,Rainy,Business Meeting,image/PROD3467.jpg
PROD5879,Suit,S,Black,1723522.97,4.11,2023-09-09,0.63,Rainy,Casual Hangout,image/PROD5879.jpg
PROD4898,Skirt,S,White,1904394.56,3.2,2020-03-05,0.37,Cloudy,Sports Event,image/PROD4898.jpg
PROD3214,Shirt,XL,Blue,341160.23,4.31,2020-08-26,0.93,Snowy,Casual Hangout,image/PROD3214.jpg
PROD5651,Jacket,S,White,1993182.97,3.99,2021-07-09,0.09,Snowy,Business Meeting,image/PROD5651.jpg
PROD2145,Jacket,XL,Red,1105000.32,3.33,2023-02-03,0.1,Snowy,Wedding,image/PROD2145.jpg
PROD5555,Coat,M,Blue,1484768.79,3.39,2020-07-25,0.46,Cloudy,Business Meeting,image/PROD5555.jpg
PROD5307,Suit,XL,Green,2150719.11,3.68,2023-10-29,0.15,Cloudy,Sports Event,image/PROD5307.jpg
PROD4993,Dress,XL,White,1396420.07,4.83,2020-07-16,0.15,Cloudy,Vacation,image/PROD4993.jpg
PROD2758,Jacket,S,Yellow,330449.63,4.59,2021-01-04,0.33,Rainy,Wedding,image/PROD2758.jpg
PROD2987,Suit,M,Blue,362297.02,4.59,2020-11-10,0.74,Sunny,Wedding,image/PROD2987.jpg
PROD1594,Skirt,XL,Yellow,649683.59,3.33,2023-09-16,0.24,Rainy,Sports Event,image/PROD1594.jpg
PROD2610,Jacket,M,Blue,2809595.48,3.64,2023-04-05,0.94,Snowy,Business Meeting,image/PROD2610.jpg
PROD4836,Suit,L,White,1281420.12,4.42,2023-06-10,0.2,Sunny,Business Meeting,image/PROD4836.jpg
PROD3376,Suit,XL,Red,893439.69,4.3,2022-07-01,0.9,Sunny,Vacation,image/PROD3376.jpg
PROD1116,Suit,L,Yellow,2912926.16,3.28,2021-08-05,0.67,Rainy,Vacation,image/PROD1116.jpg
PROD4217,Dress,L,Red,453468.84,4.74,2024-09-11,0.63,Cloudy,Wedding,image/PROD4217.jpg
PROD3782,Shirt,L,White,464895.2,4.49,2024-06-22,0.41,Rainy,Vacation,image/PROD3782.jpg
PROD2283,Skirt,XL,Green,2854004.66,4.03,2020-04-19,0.34,Sunny,Wedding,image/PROD2283.jpg
PROD1530,Skirt,L,Blue,794838.85,3.67,2022-07-03,0.41,Sunny,Wedding,image/PROD1530.jpg
PROD4738,Coat,M,Black,236758.02,3.06,2024-08-16,0.52,Snowy,Wedding,image/PROD4738.jpg
PROD2455,Skirt,L,White,2202724.91,4.95,2022-12-14,0.39,Snowy,Business Meeting,image/PROD2455.jpg
PROD4425,Suit,S,White,1791632.63,4.12,2024-02-13,0.16,Snowy,Business Meeting,image/PROD4425.jpg
PROD2155,Dress,M,Blue,2959299.14,3.65,2020-03-14,0.39,Sunny,Casual Hangout,image/PROD2155.jpg
PROD1779,Jacket,L,Green,474193.19,4.74,2021-04-17,0.82,Rainy,Wedding,image/PROD1779.jpg
PROD5289,Coat,S,White,1830772.15,3.93,2021-02-04,0.03,Sunny,Vacation,image/PROD5289.jpg
PROD2509,Jacket,L,Green,1149304.1,4.38,2023-04-03,0.69,Cloudy,Sports Event,image/PROD2509.jpg
PROD3719,Suit,M,Yellow,1962297.86,4.98,2020-05-09,1.0,Rainy,Casual Hangout,image/PROD3719.jpg
PROD5072,Suit,L,Blue,2922136.23,3.34,2020-07-17,0.87,Rainy,Vacation,image/PROD5072.jpg
PROD2229,Coat,XL,Yellow,1698320.19,3.76,2021-09-17,0.57,Cloudy,Business Meeting,image/PROD2229.jpg
PROD3590,Dress,S,Blue,1936395.29,4.69,2024-04-06,0.9,Cloudy,Casual Hangout,image/PROD3590.jpg
PROD3128,Jacket,M,Yellow,2841533.52,4.09,2021-05-02,0.12,Cloudy,Business Meeting,image/PROD3128.jpg
PROD4673,Suit,L,Red,1330549.93,3.57,2020-05-07,0.3,Cloudy,Casual Hangout,image/PROD4673.jpg
PROD3283,Coat,S,White,1423188.83,4.4,2023-01-01,0.49,Sunny,Wedding,image/PROD3283.jpg
PROD1416,Dress,S,Yellow,2705124.23,3.61,2020-05-20,0.64,Cloudy,Business Meeting,image/PROD1416.jpg
PROD2747,Shirt,S,White,2143591.17,4.43,2023-12-02,0.04,Cloudy,Wedding,image/PROD2747.jpg
PROD2234,Shirt,M,White,669255.81,3.47,2021-11-23,0.7,Snowy,Vacation,image/PROD2234.jpg
PROD5849,Suit,S,Black,1174348.13,4.16,2024-02-06,0.69,Rainy,Business Meeting,image/PROD5849.jpg
PROD3647,Coat,S,White,1336524.84,4.02,2021-01-20,0.46,Cloudy,Business Meeting,image/PROD3647.jpg
PROD1091,Coat,L,Yellow,1837238.35,4.73,2022-03-18,0.65,Cloudy,Sports Event,image/PROD1091.jpg
PROD2086,Suit,L,Red,1587470.97,3.36,2023-04-09,0.57,Snowy,Wedding,image/PROD2086.jpg
PROD4663,Coat,M,Yellow,2395847.14,4.83,2020-08-08,0.75,Sunny,Sports Event,image/PROD4663.jpg
PROD4074,Dress,S,Green,224662.61,4.68,2023-05-02,0.48,Rainy,Business Meeting,image/PROD4074.jpg
PROD4604,Coat,S,Yellow,1170487.97,3.57,2024-09-16,0.33,Sunny,Vacation,image/PROD4604.jpg
PROD3867,Jacket,L,Black,2845444.15,4.7,2023-11-07,0.52,Rainy,Sports Event,image/PROD3867.jpg
PROD1558,Suit,L,Blue,745253.28,4.41,2020-08-28,0.34,Rainy,Wedding,image/PROD1558.jpg
PROD4703,Dress,L,White,1411293.66,3.95,2021-04-25,0.51,Snowy,Wedding,image/PROD4703.jpg
PROD4686,Coat,XXL,Red,1988497.98,3.3,2020-05-02,0.92,Rainy,Vacation,image/PROD4686.jpg
PROD4658,Shirt,L,Yellow,561842.03,3.63,2020-07-08,0.2,Snowy,Business Meeting,image/PROD4658.jpg
PROD4210,Jacket,L,Black,1390064.13,3.22,2021-12-09,0.98,Sunny,Business Meeting,image/PROD4210.jpg
PROD3078,Jacket,L,White,2537446.4,3.04,2023-09-25,0.64,Cloudy,Vacation,image/PROD3078.jpg
PROD4325,Shirt,L,Blue,1929839.42,4.02,2020-10-20,0.76,Snowy,Wedding,image/PROD4325.jpg
PROD3841,Suit,S,Yellow,870445.46,3.14,2022-10-02,0.02,Cloudy,Casual Hangout,image/PROD3841.jpg
PROD3812,Coat,L,Blue,505848.98,4.53,2021-07-08,0.73,Cloudy,Vacation,image/PROD3812.jpg
PROD5539,Dress,XXL,White,582677.77,3.84,2020-10-15,0.57,Rainy,Wedding,image/PROD5539.jpg
PROD1061,Dress,XXL,White,2801891.68,3.06,2020-01-05,0.47,Rainy,Casual Hangout,image/PROD1061.jpg
PROD4364,Shirt,S,Green,1078286.4,3.29,2021-09-08,0.32,Cloudy,Wedding,image/PROD4364.jpg
PROD2359,Shirt,XXL,Blue,2240756.09,4.0,2021-03-29,0.96,Snowy,Wedding,image/PROD2359.jpg
PROD2503,Dress,S,Green,1191069.32,3.63,2024-11-09,0.79,Sunny,Casual Hangout,image/PROD2503.jpg
PROD2487,Dress,XL,Black,1692839.11,3.81,2020-12-22,0.33,Rainy,Casual Hangout,image/PROD2487.jpg
PROD5080,Jacket,M,Yellow,1865004.02,4.17,2022-02-05,0.02,Sunny,Business Meeting,image/PROD5080.jpg
PROD5973,Suit,L,Black,1919600.45,4.44,2024-11-19,0.98,Cloudy,Business Meeting,image/PROD5973.jpg
PROD5293,Jacket,S,White,1427609.08,4.42,2022-12-18,0.58,Cloudy,Wedding,image/PROD5293.jpg
PROD4048,Coat,XL,Green,2012522.08,4.3,2023-05-19,0.2,Rainy,Casual Hangout,image/PROD4048.jpg
PROD1577,Shirt,XXL,Red,2193367.54,3.47,2023-10-22,0.0,Rainy,Wedding,image/PROD1577.jpg
PROD4085,Dress,S,White,2965791.52,4.32,2021-03-25,0.67,Rainy,Sports Event,image/PROD4085.jpg
PROD1660,Skirt,XL,Red,987864.99,3.07,2021-05-06,0.33,Sunny,Wedding,image/PROD1660.jpg
PROD5915,Jacket,XXL,Blue,1862621.07,4.64,2024-03-10,0.13,Snowy,Sports Event,image/PROD5915.jpg
PROD3416,Coat,XL,Yellow,841691.34,3.35,2021-01-27,0.59,Rainy,Sports Event,image/PROD3416.jpg
PROD2254,Shirt,L,White,702711.97,4.44,2022-04-12,0.17,Rainy,Vacation,image/PROD2254.jpg
PROD5041,Coat,L,Red,2410913.19,4.24,2020-08-14,0.2,Rainy,Business Meeting,image/PROD5041.jpg
PROD4558,Skirt,XXL,Yellow,1001594.44,4.43,2022-07-15,0.56,Sunny,Vacation,image/PROD4558.jpg
PROD4359,Dress,XL,White,2251034.51,3.01,2024-10-01,0.21,Cloudy,Casual Hangout,image/PROD4359.jpg
PROD3438,Coat,M,Green,2944810.29,4.07,2021-08-27,0.45,Sunny,Sports Event,image/PROD3438.jpg
PROD1611,Shirt,XXL,Green,2162443.06,4.86,2022-03-12,0.06,Cloudy,Vacation,image/PROD1611.jpg
PROD4838,Shirt,S,Green,1010091.25,3.15,2021-08-10,0.4,Snowy,Wedding,image/PROD4838.jpg
PROD5887,Suit,XXL,White,2859162.08,4.95,2022-12-02,0.97,Sunny,Sports Event,image/PROD5887.jpg
PROD1441,Skirt,M,Blue,613936.54,3.44,2021-05-18,0.14,Sunny,Wedding,image/PROD1441.jpg
PROD5914,Dress,M,Black,249424.86,4.14,2020-03-06,0.66,Snowy,Sports Event,image/PROD5914.jpg
PROD2123,Suit,XXL,Green,2345093.95,3.67,2024-05-13,0.03,Rainy,Sports Event,image/PROD2123.jpg
PROD1569,Dress,XL,Yellow,1550182.96,4.54,2022-11-04,0.24,Rainy,Casual Hangout,image/PROD1569.jpg
PROD2624,Suit,L,White,483849.99,4.52,2021-02-24,0.4,Snowy,Sports Event,image/PROD2624.jpg
PROD3358,Coat,M,Blue,1974388.33,4.64,2024-01-11,0.57,Rainy,Wedding,image/PROD3358.jpg
PROD4375,Suit,XXL,Black,1449411.26,3.16,2023-10-20,0.68,Sunny,Sports Event,image/PROD4375.jpg
PROD3164,Dress,M,Blue,1023730.87,4.5,2021-03-10,0.29,Cloudy,Business Meeting,image/PROD3164.jpg
PROD1500,Coat,M,Blue,395594.79,3.76,2022-11-06,0.53,Sunny,Casual Hangout,image/PROD1500.jpg
PROD2954,Dress,L,Yellow,2996327.54,3.46,2020-05-18,0.56,Cloudy,Wedding,image/PROD2954.jpg
PROD1546,Dress,M,Yellow,488180.78,3.55,2024-08-28,0.12,Cloudy,Vacation,image/PROD1546.jpg
PROD5799,Shirt,L,Green,451882.47,4.89,2020-02-06,0.71,Cloudy,Sports Event,image/PROD5799.jpg
PROD1698,Coat,M,Red,426085.63,4.71,2023-03-29,0.17,Rainy,Vacation,image/PROD1698.jpg
PROD3888,Suit,XL,Red,2075958.17,4.82,2022-07-16,0.51,Sunny,Casual Hangout,image/PROD3888.jpg
PROD5964,Skirt,L,Blue,2188830.73,4.81,2023-06-24,0.7,Cloudy,Sports Event,image/PROD5964.jpg
PROD5943,Coat,S,Black,1965660.87,3.46,2024-11-12,0.14,Cloudy,Vacation,image/PROD5943.jpg
PROD4613,Dress,M,Red,1396338.38,3.92,2022-10-05,0.04,Sunny,Casual Hangout,image/PROD4613.jpg
PROD3493,Suit,L,White,406633.95,4.97,2021-10-22,0.18,Cloudy,Business Meeting,image/PROD3493.jpg
PROD4431,Dress,XXL,Black,1657535.25,3.59,2020-07-05,0.33,Cloudy,Business Meeting,image/PROD4431.jpg
PROD2842,Shirt,L,Green,2437063.19,3.34,2022-05-15,0.4,Cloudy,Casual Hangout,image/PROD2842.jpg
PROD3316,Skirt,XL,Yellow,2529716.89,4.12,2022-09-02,0.74,Cloudy,Wedding,image/PROD3316.jpg
PROD2676,Dress,M,Blue,2916868.17,3.76,2021-11-27,0.43,Rainy,Vacation,image/PROD2676.jpg
PROD5406,Coat,M,Yellow,635436.39,3.78,2021-01-21,0.47,Rainy,Casual Hangout,image/PROD5406.jpg
PROD5930,Suit,L,Yellow,573817.89,3.63,2021-01-23,0.83,Cloudy,Casual Hangout,image/PROD5930.jpg
PROD1878,Suit,M,Blue,2105235.2,4.86,2023-10-19,0.11,Rainy,Vacation,image/PROD1878.jpg
PROD2194,Suit,XL,Green,1565380.13,4.42,2024-02-18,0.75,Rainy,Sports Event,image/PROD2194.jpg
PROD5057,Suit,XL,Black,1044030.74,4.04,2021-02-12,0.99,Snowy,Vacation,image/PROD5057.jpg
PROD3477,Skirt,L,Black,116929.24,4.42,2021-12-02,0.24,Cloudy,Business Meeting,image/PROD3477.jpg
PROD5340,Shirt,XL,Yellow,2875230.98,4.96,2023-05-22,0.32,Rainy,Wedding,image/PROD5340.jpg
PROD2538,Shirt,L,Green,2380735.98,3.08,2021-03-29,0.71,Sunny,Wedding,image/PROD2538.jpg
PROD1044,Jacket,M,Green,984852.35,4.54,2023-02-04,0.82,Rainy,Sports Event,image/PROD1044.jpg
PROD4510,Shirt,XL,Green,2509716.48,4.79,2022-07-05,0.98,Snowy,Vacation,image/PROD4510.jpg
PROD2906,Shirt,M,Black,2022355.87,4.39,2020-11-28,0.06,Cloudy,Business Meeting,image/PROD2906.jpg
PROD4641,Jacket,S,Blue,2357860.29,3.01,2023-02-01,0.83,Snowy,Casual Hangout,image/PROD4641.jpg
PROD1761,Suit,M,Green,1942729.92,3.13,2021-12-26,0.44,Cloudy,Sports Event,image/PROD1761.jpg
PROD2572,Jacket,L,White,2580199.34,3.09,2023-10-04,0.19,Snowy,Vacation,image/PROD2572.jpg
PROD2536,Skirt,M,Blue,261009.97,3.36,2023-10-22,0.98,Snowy,Vacation,image/PROD2536.jpg
PROD2317,Shirt,L,Black,2702237.76,4.61,2021-03-18,0.22,Sunny,Vacation,image/PROD2317.jpg
PROD3734,Skirt,XL,White,2427554.19,4.23,2022-03-19,0.3,Sunny,Business Meeting,image/PROD3734.jpg
PROD1190,Skirt,XL,Green,1701519.24,3.6,2020-04-26,0.67,Rainy,Sports Event,image/PROD1190.jpg
PROD2627,Jacket,L,Yellow,1464329.76,3.41,2024-06-04,0.66,Rainy,Vacation,image/PROD2627.jpg
PROD5890,Suit,L,Blue,2019166.4,4.91,2021-08-25,0.97,Snowy,Vacation,image/PROD5890.jpg
PROD5460,Jacket,M,Blue,2767732.95,4.39,2022-11-27,0.35,Cloudy,Vacation,image/PROD5460.jpg
PROD1579,Suit,M,Yellow,1352643.16,3.75,2022-04-29,0.61,Snowy,Casual Hangout,image/PROD1579.jpg
PROD5153,Skirt,XXL,Yellow,2250398.13,3.5,2023-12-16,0.15,Snowy,Sports Event,image/PROD5153.jpg
PROD3273,Dress,XL,Black,2701350.22,4.44,2022-12-13,0.18,Snowy,Vacation,image/PROD3273.jpg
PROD4829,Skirt,S,Black,2080236.81,4.76,2021-10-11,0.85,Sunny,Sports Event,image/PROD4829.jpg
PROD2110,Skirt,L,Yellow,1247677.43,4.46,2023-01-25,0.85,Snowy,Sports Event,image/PROD2110.jpg
PROD5733,Skirt,M,Red,2761484.16,3.3,2021-08-09,0.43,Rainy,Vacation,image/PROD5733.jpg
PROD5829,Shirt,S,White,119066.34,3.47,2021-02-11,0.46,Rainy,Sports Event,image/PROD5829.jpg
PROD1535,Shirt,S,Green,1929593.97,3.79,2021-03-03,0.07,Sunny,Sports Event,image/PROD1535.jpg
PROD1018,Skirt,M,Blue,913953.56,3.29,2024-06-24,0.89,Cloudy,Wedding,image/PROD1018.jpg
PROD1451,Suit,XXL,Blue,1690856.46,3.8,2024-09-16,0.42,Cloudy,Wedding,image/PROD1451.jpg
PROD1159,Suit,XXL,Yellow,2309468.97,3.04,2022-12-16,0.66,Cloudy,Casual Hangout,image/PROD1159.jpg
PROD2670,Skirt,XXL,Blue,534591.22,4.97,2022-06-10,0.57,Sunny,Business Meeting,image/PROD2670.jpg
PROD3525,Skirt,XL,Black,932770.68,3.21,2023-10-19,0.54,Cloudy,Vacation,image/PROD3525.jpg
PROD1024,Skirt,M,Blue,1656208.5,3.95,2024-01-06,0.55,Cloudy,Business Meeting,image/PROD1024.jpg
PROD2087,Skirt,XXL,Yellow,125581.7,3.58,2022-09-15,0.74,Rainy,Sports Event,image/PROD2087.jpg
PROD2450,Suit,L,Yellow,2777062.43,4.79,2022-04-28,0.99,Rainy,Vacation,image/PROD2450.jpg
PROD2013,Coat,M,White,1353724.37,4.53,2020-06-05,0.75,Cloudy,Wedding,image/PROD2013.jpg
PROD5572,Coat,XXL,Black,1577316.88,3.56,2021-01-27,0.93,Sunny,Sports Event,image/PROD5572.jpg
PROD2782,Shirt,L,Blue,1181955.8,3.38,2021-02-03,0.73,Sunny,Vacation,image/PROD2782.jpg
PROD4874,Coat,M,Red,2963009.6,4.29,2022-06-16,0.41,Snowy,Vacation,image/PROD4874.jpg
PROD1077,Skirt,XL,Blue,2015842.25,4.22,2024-09-09,0.13,Cloudy,Casual Hangout,image/PROD1077.jpg
PROD2665,Shirt,L,Green,1628618.31,4.55,2022-04-01,0.94,Snowy,Wedding,image/PROD2665.jpg
PROD3895,Skirt,L,Green,184069.91,3.37,2021-08-08,0.34,Snowy,Business Meeting,image/PROD3895.jpg
PROD2528,Coat,S,Green,1197340.36,4.77,2023-07-10,0.7,Sunny,Wedding,image/PROD2528.jpg
PROD5899,Jacket,L,Green,2359794.36,3.24,2023-05-02,0.84,Cloudy,Vacation,image/PROD5899.jpg
PROD2129,Coat,XL,White,2631986.18,4.71,2020-06-08,0.77,Rainy,Vacation,image/PROD2129.jpg
PROD1865,Skirt,XL,Green,1328054.29,4.46,2020-09-30,0.57,Snowy,Vacation,image/PROD1865.jpg
PROD1508,Dress,M,White,345758.18,3.66,2020-08-12,0.15,Snowy,Vacation,image/PROD1508.jpg
PROD2299,Coat,M,Green,1903842.7,4.37,2024-08-10,0.62,Sunny,Sports Event,image/PROD2299.jpg
PROD2715,Skirt,L,Green,2910788.55,3.4,2023-02-06,0.5,Rainy,Sports Event,image/PROD2715.jpg
PROD2721,Jacket,XL,Blue,1356034.45,3.6,2024-03-01,0.09,Snowy,Casual Hangout,image/PROD2721.jpg
PROD3304,Dress,XL,Green,1558135.44,4.09,2024-10-30,0.61,Rainy,Business Meeting,image/PROD3304.jpg
PROD4528,Skirt,S,Yellow,1949408.21,3.53,2021-07-27,0.83,Sunny,Vacation,image/PROD4528.jpg
PROD3962,Skirt,XL,Yellow,917476.02,3.89,2020-03-04,0.12,Cloudy,Wedding,image/PROD3962.jpg
PROD2385,Jacket,S,Yellow,2685731.51,4.02,2023-09-01,0.69,Cloudy,Vacation,image/PROD2385.jpg
PROD3260,Coat,XXL,Blue,1344105.9,3.98,2020-04-21,0.64,Sunny,Vacation,image/PROD3260.jpg
PROD3208,Dress,M,Yellow,362303.7,4.2,2021-04-29,0.66,Snowy,Business Meeting,image/PROD3208.jpg
PROD2324,Suit,XL,Blue,1660159.37,3.57,2020-04-08,0.04,Sunny,Sports Event,image/PROD2324.jpg
PROD3254,Suit,S,Yellow,1570459.61,4.18,2021-02-01,0.26,Rainy,Business Meeting,image/PROD3254.jpg
PROD5901,Jacket,S,Yellow,1726334.47,3.88,2023-09-05,0.48,Snowy,Sports Event,image/PROD5901.jpg
PROD4929,Jacket,XXL,Red,1145348.62,4.09,2022-09-22,0.71,Rainy,Wedding,image/PROD4929.jpg
PROD2148,Jacket,XXL,Green,1617811.29,3.11,2021-09-01,0.57,Cloudy,Wedding,image/PROD2148.jpg
PROD1339,Suit,S,Green,678740.47,3.41,2023-11-08,0.61,Sunny,Business Meeting,image/PROD1339.jpg
PROD2456,Suit,M,Yellow,1648306.85,3.77,2023-02-24,0.38,Rainy,Business Meeting,image/PROD2456.jpg
PROD5387,Jacket,L,Red,823283.65,4.53,2022-01-02,0.83,Rainy,Vacation,image/PROD5387.jpg
PROD5300,Skirt,S,Blue,1296960.21,3.39,2020-03-10,0.01,Rainy,Business Meeting,image/PROD5300.jpg
PROD4796,Skirt,S,Black,2222623.01,3.6,2022-11-29,0.25,Sunny,Business Meeting,image/PROD4796.jpg
PROD2406,Coat,XXL,White,1294654.66,3.1,2020-10-13,0.67,Snowy,Sports Event,image/PROD2406.jpg
PROD3715,Suit,L,Black,789821.06,3.24,2024-03-17,0.24,Sunny,Vacation,image/PROD3715.jpg
PROD2746,Shirt,XXL,Red,2281211.39,3.86,2023-04-06,0.11,Rainy,Vacation,image/PROD2746.jpg
PROD1453,Skirt,S,White,435950.22,3.19,2023-07-06,0.75,Snowy,Sports Event,image/PROD1453.jpg
PROD3937,Coat,S,Black,911903.33,3.68,2023-03-11,0.27,Cloudy,Business Meeting,image/PROD3937.jpg
PROD3236,Coat,XL,Blue,1926871.73,4.14,2021-10-02,0.59,Sunny,Sports Event,image/PROD3236.jpg
PROD1656,Skirt,M,Red,2890844.97,4.43,2022-09-22,0.97,Snowy,Sports Event,image/PROD1656.jpg
PROD5820,Coat,XXL,Black,199812.22,4.71,2022-01-12,0.12,Sunny,Vacation,image/PROD5820.jpg
PROD2713,Jacket,XL,Red,2275541.06,3.16,2020-01-01,0.18,Rainy,Business Meeting,image/PROD2713.jpg
PROD2772,Skirt,L,Red,1923032.84,4.24,2024-07-16,0.73,Rainy,Wedding,image/PROD2772.jpg
PROD4386,Coat,XXL,Yellow,1454500.79,3.38,2024-02-10,0.93,Sunny,Sports Event,image/PROD4386.jpg
PROD4088,Skirt,S,Green,2678907.31,3.98,2024-06-27,0.84,Sunny,Vacation,image/PROD4088.jpg
PROD3011,Jacket,XXL,Blue,2196171.46,4.32,2021-10-31,0.35,Snowy,Sports Event,image/PROD3011.jpg
PROD2164,Suit,M,White,259844.69,3.0,2020-01-15,0.89,Rainy,Business Meeting,image/PROD2164.jpg
PROD4218,Coat,L,Red,1607394.94,4.15,2022-11-05,0.19,Snowy,Vacation,image/PROD4218.jpg
PROD5464,Jacket,XL,Yellow,1924791.83,4.41,2024-08-23,0.42,Rainy,Vacation,image/PROD5464.jpg
PROD1804,Suit,M,Black,1775760.13,3.37,2022-09-26,0.84,Sunny,Wedding,image/PROD1804.jpg
PROD3872,Skirt,XL,Red,659354.03,3.26,2021-08-10,0.53,Rainy,Casual Hangout,image/PROD3872.jpg
PROD3491,Shirt,M,White,1591100.32,4.68,2020-12-13,0.01,Snowy,Sports Event,image/PROD3491.jpg
PROD1035,Jacket,XXL,Green,1153232.28,4.04,2024-02-08,0.15,Snowy,Wedding,image/PROD1035.jpg
PROD1182,Jacket,S,Yellow,1249061.53,4.24,2024-10-21,0.77,Snowy,Sports Event,image/PROD1182.jpg
PROD4222,Shirt,M,Black,2127716.63,4.99,2022-02-19,0.01,Rainy,Wedding,image/PROD4222.jpg
PROD1080,Jacket,XXL,Black,2788532.38,4.48,2021-11-10,0.06,Cloudy,Casual Hangout,image/PROD1080.jpg
PROD1598,Jacket,M,Red,2981950.39,4.34,2023-02-18,0.86,Rainy,Wedding,image/PROD1598.jpg
PROD2825,Coat,XXL,Yellow,2785789.75,4.25,2024-01-17,0.77,Snowy,Sports Event,image/PROD2825.jpg
PROD5982,Suit,XL,Black,644557.64,4.59,2024-11-09,0.77,Cloudy,Vacation,image/PROD5982.jpg
PROD4196,Skirt,XXL,Green,1795907.1,4.78,2024-11-06,0.88,Rainy,Wedding,image/PROD4196.jpg
PROD2605,Dress,L,Black,2041861.41,4.15,2024-09-10,0.25,Snowy,Vacation,image/PROD2605.jpg
PROD3901,Skirt,S,Red,406721.52,4.89,2022-10-24,0.42,Sunny,Wedding,image/PROD3901.jpg
PROD3033,Skirt,S,White,359033.18,3.06,2023-12-31,0.84,Rainy,Business Meeting,image/PROD3033.jpg
PROD4743,Skirt,L,White,1882518.88,4.65,2023-05-10,0.72,Rainy,Vacation,image/PROD4743.jpg
PROD5123,Skirt,L,Black,1468465.45,3.34,2021-01-07,0.57,Rainy,Vacation,image/PROD5123.jpg
PROD1889,Coat,M,Red,822367.0,4.37,2023-05-08,0.8,Snowy,Business Meeting,image/PROD1889.jpg
PROD5093,Skirt,M,Blue,232593.79,3.26,2021-02-02,0.93,Rainy,Vacation,image/PROD5093.jpg
PROD5473,Jacket,S,Green,2220286.97,3.53,2021-08-21,0.46,Snowy,Vacation,image/PROD5473.jpg
PROD4656,Jacket,L,White,2787355.4,4.01,2020-10-08,0.8,Cloudy,Casual Hangout,image/PROD4656.jpg
PROD4164,Coat,XL,Black,375354.44,3.93,2021-02-20,0.78,Cloudy,Vacation,image/PROD4164.jpg
PROD1216,Dress,L,Green,2295300.32,3.13,2024-03-25,0.53,Snowy,Casual Hangout,image/PROD1216.jpg
PROD4920,Jacket,XL,Blue,774150.58,4.52,2020-03-21,0.84,Sunny,Casual Hangout,image/PROD4920.jpg
PROD4005,Shirt,M,Blue,2198509.75,3.98,2024-04-13,0.08,Cloudy,Business Meeting,image/PROD4005.jpg
PROD5488,Skirt,M,Blue,1146726.44,3.85,2022-08-01,0.52,Cloudy,Wedding,image/PROD5488.jpg
PROD3643,Coat,L,Yellow,761097.18,3.14,2023-09-19,0.74,Cloudy,Casual Hangout,image/PROD3643.jpg
PROD1302,Dress,XXL,Blue,409618.55,3.64,2020-05-10,0.55,Sunny,Casual Hangout,image/PROD1302.jpg
PROD1727,Skirt,L,Yellow,257961.91,3.41,2022-05-23,0.95,Cloudy,Casual Hangout,image/PROD1727.jpg
PROD1931,Coat,S,Blue,1484726.6,4.02,2021-07-27,0.53,Cloudy,Sports Event,image/PROD1931.jpg
PROD3392,Skirt,L,Green,1762116.78,3.05,2022-12-24,0.86,Rainy,Wedding,image/PROD3392.jpg
