Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image
PROD5823,Coat,M,Green,2680818.38,3.5,2020-02-04,0.1,Cloudy,Business Meeting,Final Product 1602-3201/PROD5823.jpg
PROD4592,Skirt,L,Blue,2953556.2,3.72,2024-01-25,0.12,Cloudy,Casual Hangout,Final Product 1602-3201/PROD4592.jpg
PROD4442,Shirt,XL,Green,2402803.71,4.49,2024-07-21,0.39,Cloudy,Casual Hangout,Final Product 1602-3201/PROD4442.jpg
PROD3717,Shirt,M,Red,286832.75,4.43,2024-04-02,0.84,Snowy,Vacation,Final Product 1602-3201/PROD3717.jpg
PROD5280,Jacket,L,White,1654761.1,3.8,2023-01-29,0.03,Snowy,Vacation,Final Product 1602-3201/PROD5280.jpg
PROD3731,Coat,S,Green,1947810.43,4.96,2022-07-24,0.81,Cloudy,Vacation,Final Product 1602-3201/PROD3731.jpg
PROD5668,Shirt,M,Yellow,2930082.11,3.24,2022-07-09,0.14,Rainy,Casual Hangout,Final Product 1602-3201/PROD5668.jpg
PROD2903,Shirt,L,Blue,709475.11,4.85,2021-07-17,0.78,Snowy,Business Meeting,Final Product 1602-3201/PROD2903.jpg
PROD2044,Suit,XL,Blue,1619113.79,4.96,2021-04-10,0.53,Rainy,Wedding,Final Product 1602-3201/PROD2044.jpg
PROD2464,Skirt,S,White,2680661.92,3.74,2021-09-14,0.08,Snowy,Wedding,Final Product 1602-3201/PROD2464.jpg
PROD5503,Coat,XXL,Black,2299416.27,4.43,2021-05-05,0.6,Snowy,Business Meeting,Final Product 1602-3201/PROD5503.jpg
PROD3363,Shirt,XXL,Black,867599.2,4.59,2021-06-04,0.61,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3363.jpg
PROD1009,Shirt,XXL,White,2909660.52,4.23,2023-04-19,0.98,Snowy,Wedding,Final Product 1602-3201/PROD1009.jpg
PROD3286,Shirt,XL,Green,316701.81,4.86,2020-07-04,0.52,Snowy,Casual Hangout,Final Product 1602-3201/PROD3286.jpg
PROD1652,Skirt,L,Black,1776705.38,4.63,2022-07-20,0.02,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1652.jpg
PROD1264,Dress,S,Green,2176788.19,4.19,2023-08-28,0.57,Cloudy,Business Meeting,Final Product 1602-3201/PROD1264.jpg
PROD5607,Dress,L,Yellow,1251009.45,3.47,2022-10-28,0.85,Sunny,Sports Event,Final Product 1602-3201/PROD5607.jpg
PROD3595,Shirt,L,Red,2735869.03,4.12,2021-04-05,0.32,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3595.jpg
PROD3695,Skirt,S,Yellow,1371921.82,4.38,2021-09-05,0.19,Cloudy,Wedding,Final Product 1602-3201/PROD3695.jpg
PROD3203,Shirt,S,White,814663.88,3.31,2022-01-24,0.1,Cloudy,Business Meeting,Final Product 1602-3201/PROD3203.jpg
PROD2289,Jacket,XXL,Blue,698281.78,4.13,2022-09-18,0.69,Sunny,Wedding,Final Product 1602-3201/PROD2289.jpg
PROD5127,Dress,XXL,Red,206866.22,4.85,2022-11-30,0.76,Snowy,Vacation,Final Product 1602-3201/PROD5127.jpg
PROD2940,Skirt,XL,White,1751729.8,4.88,2022-06-03,0.31,Rainy,Casual Hangout,Final Product 1602-3201/PROD2940.jpg
PROD5742,Suit,XL,Blue,1875630.31,3.93,2020-02-06,0.02,Rainy,Sports Event,Final Product 1602-3201/PROD5742.jpg
PROD2097,Dress,L,Black,2272315.94,3.37,2020-12-29,0.34,Cloudy,Vacation,Final Product 1602-3201/PROD2097.jpg
PROD4006,Dress,XXL,Red,2803708.79,3.53,2021-03-10,0.42,Cloudy,Casual Hangout,Final Product 1602-3201/PROD4006.jpg
PROD2160,Dress,L,Blue,1615867.66,3.29,2024-02-03,0.22,Rainy,Vacation,Final Product 1602-3201/PROD2160.jpg
PROD4601,Shirt,L,White,2856106.49,3.64,2024-09-29,0.7,Rainy,Casual Hangout,Final Product 1602-3201/PROD4601.jpg
PROD2860,Dress,XL,Green,1408394.36,3.57,2024-09-24,0.47,Rainy,Wedding,Final Product 1602-3201/PROD2860.jpg
PROD5484,Skirt,XXL,Green,2948812.82,4.77,2020-10-25,0.25,Rainy,Business Meeting,Final Product 1602-3201/PROD5484.jpg
PROD1357,Shirt,S,Green,2193158.33,4.53,2022-01-14,0.87,Sunny,Sports Event,Final Product 1602-3201/PROD1357.jpg
PROD4125,Jacket,M,Black,2654503.58,4.02,2022-02-04,0.45,Sunny,Vacation,Final Product 1602-3201/PROD4125.jpg
PROD1163,Skirt,XL,Blue,1268219.41,3.07,2021-03-25,0.26,Rainy,Wedding,Final Product 1602-3201/PROD1163.jpg
PROD4105,Coat,XL,Black,2338396.36,3.76,2022-10-22,0.62,Rainy,Sports Event,Final Product 1602-3201/PROD4105.jpg
PROD3054,Skirt,XXL,White,2103411.03,4.66,2024-09-17,0.89,Snowy,Sports Event,Final Product 1602-3201/PROD3054.jpg
PROD2014,Jacket,XXL,Black,1577179.42,4.11,2023-01-11,0.37,Sunny,Business Meeting,Final Product 1602-3201/PROD2014.jpg
PROD3504,Suit,S,Red,712608.02,3.14,2021-03-13,0.71,Sunny,Vacation,Final Product 1602-3201/PROD3504.jpg
PROD3205,Skirt,L,White,2575118.77,3.87,2021-01-29,0.03,Snowy,Vacation,Final Product 1602-3201/PROD3205.jpg
PROD3279,Coat,XXL,Black,1578625.35,4.62,2021-10-14,0.76,Snowy,Sports Event,Final Product 1602-3201/PROD3279.jpg
PROD5022,Skirt,XL,Red,2568069.7,4.71,2023-03-07,0.48,Sunny,Vacation,Final Product 1602-3201/PROD5022.jpg
PROD4785,Suit,XL,Black,1020504.33,3.7,2024-08-12,0.36,Sunny,Casual Hangout,Final Product 1602-3201/PROD4785.jpg
PROD1929,Suit,S,Black,2983645.74,4.7,2021-11-06,0.4,Cloudy,Wedding,Final Product 1602-3201/PROD1929.jpg
PROD2319,Jacket,XXL,Yellow,1950932.7,3.49,2022-07-31,0.09,Cloudy,Sports Event,Final Product 1602-3201/PROD2319.jpg
PROD3955,Skirt,XL,Green,1141399.79,3.17,2021-09-16,0.61,Sunny,Vacation,Final Product 1602-3201/PROD3955.jpg
PROD4972,Jacket,S,White,2742803.52,4.71,2020-07-18,0.43,Snowy,Business Meeting,Final Product 1602-3201/PROD4972.jpg
PROD3740,Shirt,XL,White,2665902.81,4.23,2021-05-29,0.43,Sunny,Business Meeting,Final Product 1602-3201/PROD3740.jpg
PROD2740,Dress,M,White,265916.7,3.44,2024-04-04,0.87,Cloudy,Business Meeting,Final Product 1602-3201/PROD2740.jpg
PROD3486,Skirt,S,Red,2750051.75,3.34,2023-03-28,0.81,Rainy,Sports Event,Final Product 1602-3201/PROD3486.jpg
PROD2832,Dress,XXL,Black,1798724.2,3.14,2023-11-13,0.57,Rainy,Vacation,Final Product 1602-3201/PROD2832.jpg
PROD4708,Coat,XL,Green,817584.24,4.6,2020-10-27,0.23,Cloudy,Wedding,Final Product 1602-3201/PROD4708.jpg
PROD4387,Coat,S,Red,1365464.75,3.73,2022-08-20,0.28,Snowy,Business Meeting,Final Product 1602-3201/PROD4387.jpg
PROD3672,Coat,XL,Green,1581133.42,3.06,2022-11-23,0.37,Cloudy,Vacation,Final Product 1602-3201/PROD3672.jpg
PROD3611,Coat,XL,White,1243240.64,4.82,2021-06-16,0.96,Snowy,Business Meeting,Final Product 1602-3201/PROD3611.jpg
PROD3173,Shirt,L,Yellow,2316273.97,3.9,2024-02-19,0.76,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3173.jpg
PROD3247,Skirt,M,Yellow,2664613.69,3.22,2022-01-16,0.47,Snowy,Vacation,Final Product 1602-3201/PROD3247.jpg
PROD2121,Coat,M,Black,997154.64,4.22,2020-06-14,0.65,Rainy,Sports Event,Final Product 1602-3201/PROD2121.jpg
PROD2723,Shirt,XXL,Red,142430.32,3.58,2024-06-24,0.75,Rainy,Wedding,Final Product 1602-3201/PROD2723.jpg
PROD4731,Dress,S,Red,476373.17,4.0,2023-01-15,0.5,Rainy,Vacation,Final Product 1602-3201/PROD4731.jpg
PROD5641,Jacket,XL,Black,1491600.32,4.8,2021-02-13,0.25,Cloudy,Business Meeting,Final Product 1602-3201/PROD5641.jpg
PROD5312,Suit,S,Black,213029.69,4.33,2023-10-22,0.69,Cloudy,Vacation,Final Product 1602-3201/PROD5312.jpg
PROD2636,Jacket,M,Black,792118.59,4.39,2020-09-28,0.8,Cloudy,Wedding,Final Product 1602-3201/PROD2636.jpg
PROD4609,Skirt,XL,Green,2617358.57,3.48,2021-07-07,0.54,Snowy,Business Meeting,Final Product 1602-3201/PROD4609.jpg
PROD4337,Suit,M,Yellow,2043326.87,4.77,2021-05-23,0.1,Cloudy,Vacation,Final Product 1602-3201/PROD4337.jpg
PROD4866,Jacket,M,Black,2224890.63,3.56,2021-11-23,0.53,Snowy,Wedding,Final Product 1602-3201/PROD4866.jpg
PROD2674,Dress,XL,Black,1111186.52,3.36,2021-02-24,0.57,Sunny,Vacation,Final Product 1602-3201/PROD2674.jpg
PROD2799,Dress,L,Red,274954.53,3.97,2022-05-14,0.73,Snowy,Casual Hangout,Final Product 1602-3201/PROD2799.jpg
PROD2606,Dress,L,Black,240559.47,4.32,2023-01-01,0.87,Snowy,Business Meeting,Final Product 1602-3201/PROD2606.jpg
PROD1011,Dress,S,Blue,2346723.01,3.43,2022-03-26,0.81,Cloudy,Wedding,Final Product 1602-3201/PROD1011.jpg
PROD4939,Suit,M,Green,172867.66,3.51,2021-01-18,0.73,Rainy,Casual Hangout,Final Product 1602-3201/PROD4939.jpg
PROD4485,Dress,XL,Blue,889074.29,4.61,2020-11-01,0.57,Sunny,Wedding,Final Product 1602-3201/PROD4485.jpg
PROD4042,Skirt,S,Blue,637522.66,3.13,2023-02-22,0.7,Snowy,Casual Hangout,Final Product 1602-3201/PROD4042.jpg
PROD2986,Coat,L,Green,1417043.75,3.5,2020-11-17,1.0,Cloudy,Wedding,Final Product 1602-3201/PROD2986.jpg
PROD2507,Coat,XXL,Green,2397245.31,3.28,2020-02-25,0.06,Snowy,Wedding,Final Product 1602-3201/PROD2507.jpg
PROD5898,Coat,XL,Yellow,2948580.55,4.98,2020-03-02,0.71,Sunny,Business Meeting,Final Product 1602-3201/PROD5898.jpg
PROD2447,Dress,L,Yellow,1301954.56,3.4,2021-07-23,0.31,Sunny,Sports Event,Final Product 1602-3201/PROD2447.jpg
PROD2649,Jacket,XXL,Blue,2864702.07,3.95,2023-01-02,0.34,Sunny,Business Meeting,Final Product 1602-3201/PROD2649.jpg
PROD5002,Dress,XXL,Yellow,2901091.24,4.62,2022-09-19,0.47,Rainy,Casual Hangout,Final Product 1602-3201/PROD5002.jpg
PROD2654,Coat,XL,Black,727978.1,4.68,2022-04-04,0.37,Cloudy,Sports Event,Final Product 1602-3201/PROD2654.jpg
PROD2508,Coat,S,Red,2581056.56,3.24,2021-02-19,0.03,Snowy,Casual Hangout,Final Product 1602-3201/PROD2508.jpg
PROD2040,Coat,XXL,Blue,1252819.1,4.64,2023-05-08,0.11,Snowy,Business Meeting,Final Product 1602-3201/PROD2040.jpg
PROD1651,Jacket,S,Blue,2645267.35,4.5,2021-06-15,0.67,Snowy,Sports Event,Final Product 1602-3201/PROD1651.jpg
PROD1440,Coat,S,Blue,1176002.67,3.87,2022-08-09,0.69,Snowy,Sports Event,Final Product 1602-3201/PROD1440.jpg
PROD3469,Coat,L,Red,2085824.87,3.88,2022-08-10,0.2,Rainy,Sports Event,Final Product 1602-3201/PROD3469.jpg
PROD1037,Skirt,L,Blue,733065.11,3.96,2023-10-08,0.36,Cloudy,Wedding,Final Product 1602-3201/PROD1037.jpg
PROD3139,Jacket,M,Blue,1886308.09,3.38,2022-02-28,0.71,Rainy,Sports Event,Final Product 1602-3201/PROD3139.jpg
PROD3315,Skirt,XXL,Green,587718.85,4.41,2020-11-20,0.37,Rainy,Wedding,Final Product 1602-3201/PROD3315.jpg
PROD1041,Suit,M,Black,1895037.75,3.16,2023-11-27,0.41,Sunny,Wedding,Final Product 1602-3201/PROD1041.jpg
PROD3426,Jacket,S,Green,1029852.85,4.16,2021-03-26,0.01,Sunny,Vacation,Final Product 1602-3201/PROD3426.jpg
PROD2647,Jacket,XXL,Yellow,1514303.4,4.59,2024-11-08,0.19,Cloudy,Business Meeting,Final Product 1602-3201/PROD2647.jpg
PROD2424,Jacket,L,White,924734.1,3.3,2023-10-16,0.24,Snowy,Casual Hangout,Final Product 1602-3201/PROD2424.jpg
PROD5648,Jacket,S,White,533136.92,4.37,2022-04-12,0.0,Rainy,Casual Hangout,Final Product 1602-3201/PROD5648.jpg
PROD1498,Shirt,L,Black,1161750.8,3.66,2024-05-25,0.39,Sunny,Vacation,Final Product 1602-3201/PROD1498.jpg
PROD1831,Coat,S,Black,2575693.1,3.61,2022-05-10,0.65,Cloudy,Sports Event,Final Product 1602-3201/PROD1831.jpg
PROD5068,Shirt,S,White,466055.69,4.99,2020-01-08,0.65,Rainy,Wedding,Final Product 1602-3201/PROD5068.jpg
PROD4957,Suit,L,Green,1446018.83,4.87,2021-09-27,0.39,Sunny,Wedding,Final Product 1602-3201/PROD4957.jpg
PROD4357,Skirt,XXL,White,194223.63,4.09,2020-11-12,0.69,Sunny,Business Meeting,Final Product 1602-3201/PROD4357.jpg
PROD3222,Jacket,S,White,2100073.04,4.18,2020-02-04,0.33,Rainy,Business Meeting,Final Product 1602-3201/PROD3222.jpg
PROD1260,Suit,L,Yellow,2203208.73,3.79,2020-11-09,0.5,Snowy,Business Meeting,Final Product 1602-3201/PROD1260.jpg
PROD5380,Dress,M,Green,1756835.1,4.17,2021-03-07,0.12,Cloudy,Wedding,Final Product 1602-3201/PROD5380.jpg
PROD5327,Shirt,XL,Red,2627843.53,3.59,2022-11-07,0.12,Rainy,Sports Event,Final Product 1602-3201/PROD5327.jpg
PROD5673,Shirt,S,Black,899668.7,3.32,2023-07-07,0.9,Cloudy,Business Meeting,Final Product 1602-3201/PROD5673.jpg
PROD4346,Shirt,S,Blue,2254966.67,4.49,2021-04-06,0.49,Cloudy,Wedding,Final Product 1602-3201/PROD4346.jpg
PROD1340,Suit,XXL,Red,790869.82,4.82,2023-09-14,0.43,Cloudy,Business Meeting,Final Product 1602-3201/PROD1340.jpg
PROD5050,Dress,M,Yellow,2085153.69,3.75,2022-10-02,0.01,Rainy,Vacation,Final Product 1602-3201/PROD5050.jpg
PROD5705,Suit,L,Black,2801706.76,3.03,2022-12-19,0.75,Sunny,Sports Event,Final Product 1602-3201/PROD5705.jpg
PROD3970,Coat,S,Black,1957816.72,4.55,2021-10-18,0.56,Cloudy,Sports Event,Final Product 1602-3201/PROD3970.jpg
PROD5298,Dress,L,Red,2118168.69,4.74,2023-05-11,0.38,Cloudy,Casual Hangout,Final Product 1602-3201/PROD5298.jpg
PROD2717,Coat,S,White,2973489.2,4.39,2024-10-14,0.12,Rainy,Wedding,Final Product 1602-3201/PROD2717.jpg
PROD4512,Suit,XXL,Red,1652993.39,3.71,2020-02-01,0.72,Sunny,Sports Event,Final Product 1602-3201/PROD4512.jpg
PROD4747,Suit,S,White,896231.95,4.79,2022-03-18,0.43,Rainy,Wedding,Final Product 1602-3201/PROD4747.jpg
PROD4749,Jacket,S,Yellow,120064.67,3.32,2020-04-10,0.38,Sunny,Business Meeting,Final Product 1602-3201/PROD4749.jpg
PROD5988,Dress,XXL,Green,1017312.94,3.33,2023-10-09,0.15,Rainy,Sports Event,Final Product 1602-3201/PROD5988.jpg
PROD5414,Shirt,S,Blue,422783.13,4.83,2024-07-24,0.74,Cloudy,Vacation,Final Product 1602-3201/PROD5414.jpg
PROD2584,Shirt,XL,Yellow,2421195.31,4.09,2021-06-24,0.76,Sunny,Casual Hangout,Final Product 1602-3201/PROD2584.jpg
PROD1206,Skirt,M,Blue,1925597.91,4.8,2023-05-10,0.62,Sunny,Sports Event,Final Product 1602-3201/PROD1206.jpg
PROD2784,Suit,XXL,Red,2774370.75,3.03,2022-06-24,0.25,Snowy,Vacation,Final Product 1602-3201/PROD2784.jpg
PROD5166,Skirt,XXL,Blue,2368090.32,3.54,2022-10-07,0.12,Cloudy,Business Meeting,Final Product 1602-3201/PROD5166.jpg
PROD2069,Jacket,XL,White,1383527.99,3.7,2020-10-10,0.81,Sunny,Sports Event,Final Product 1602-3201/PROD2069.jpg
PROD1544,Suit,XXL,Red,717205.9,4.17,2020-06-02,0.65,Rainy,Vacation,Final Product 1602-3201/PROD1544.jpg
PROD2236,Skirt,S,Black,560758.91,4.31,2022-02-17,0.57,Rainy,Casual Hangout,Final Product 1602-3201/PROD2236.jpg
PROD4093,Jacket,XXL,Black,636898.47,3.09,2021-09-02,0.86,Sunny,Casual Hangout,Final Product 1602-3201/PROD4093.jpg
PROD2550,Jacket,S,Blue,1369221.9,4.96,2023-09-15,0.27,Sunny,Vacation,Final Product 1602-3201/PROD2550.jpg
PROD4381,Skirt,XL,Black,2572448.55,3.58,2023-11-06,0.26,Rainy,Business Meeting,Final Product 1602-3201/PROD4381.jpg
PROD4969,Skirt,XXL,White,2642213.45,4.13,2021-11-09,0.64,Snowy,Wedding,Final Product 1602-3201/PROD4969.jpg
PROD5326,Coat,XXL,Green,2498161.22,3.59,2020-08-31,0.31,Rainy,Vacation,Final Product 1602-3201/PROD5326.jpg
PROD2683,Dress,M,Black,2345692.83,4.99,2021-06-01,0.46,Rainy,Sports Event,Final Product 1602-3201/PROD2683.jpg
PROD1650,Suit,L,White,2804278.73,4.8,2023-12-10,0.77,Rainy,Wedding,Final Product 1602-3201/PROD1650.jpg
PROD2010,Suit,L,Green,738887.54,4.13,2021-08-02,0.55,Sunny,Vacation,Final Product 1602-3201/PROD2010.jpg
PROD2628,Suit,L,White,2066333.0,3.32,2024-06-02,0.94,Sunny,Sports Event,Final Product 1602-3201/PROD2628.jpg
PROD4229,Coat,XXL,Yellow,493587.47,4.84,2022-10-04,0.55,Cloudy,Business Meeting,Final Product 1602-3201/PROD4229.jpg
PROD4405,Shirt,S,Blue,2763807.27,3.48,2022-09-05,0.35,Cloudy,Vacation,Final Product 1602-3201/PROD4405.jpg
PROD1252,Skirt,L,Yellow,1243481.36,4.59,2020-08-12,0.41,Snowy,Vacation,Final Product 1602-3201/PROD1252.jpg
PROD5106,Dress,XL,Yellow,2702392.44,3.39,2021-07-31,0.74,Rainy,Wedding,Final Product 1602-3201/PROD5106.jpg
PROD4177,Shirt,M,Green,2570733.13,4.31,2021-08-18,0.98,Cloudy,Business Meeting,Final Product 1602-3201/PROD4177.jpg
PROD2039,Shirt,S,Green,966228.5,4.4,2020-04-12,0.64,Rainy,Casual Hangout,Final Product 1602-3201/PROD2039.jpg
PROD3750,Jacket,XXL,Yellow,2408180.95,4.0,2020-05-20,0.78,Snowy,Wedding,Final Product 1602-3201/PROD3750.jpg
PROD1907,Coat,S,Blue,1796548.19,4.65,2024-08-26,0.33,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1907.jpg
PROD2047,Skirt,XL,Green,1052268.0,3.56,2021-01-19,0.55,Rainy,Business Meeting,Final Product 1602-3201/PROD2047.jpg
PROD4355,Suit,L,Green,209068.41,3.19,2022-02-23,0.61,Sunny,Wedding,Final Product 1602-3201/PROD4355.jpg
PROD5900,Dress,M,Black,1839157.85,4.74,2022-04-12,0.87,Cloudy,Wedding,Final Product 1602-3201/PROD5900.jpg
PROD1771,Shirt,XXL,White,938440.49,4.26,2023-08-25,0.18,Rainy,Casual Hangout,Final Product 1602-3201/PROD1771.jpg
PROD5088,Dress,L,Black,589436.89,4.24,2020-06-27,0.2,Rainy,Wedding,Final Product 1602-3201/PROD5088.jpg
PROD4994,Coat,M,Green,1005724.05,3.17,2024-07-30,0.7,Sunny,Casual Hangout,Final Product 1602-3201/PROD4994.jpg
PROD4324,Jacket,L,Red,580073.73,3.43,2022-04-15,0.73,Rainy,Casual Hangout,Final Product 1602-3201/PROD4324.jpg
PROD3380,Suit,M,Green,1957025.36,4.43,2022-04-10,0.88,Rainy,Business Meeting,Final Product 1602-3201/PROD3380.jpg
PROD4149,Suit,XXL,Yellow,2166430.83,4.59,2024-11-17,0.72,Cloudy,Business Meeting,Final Product 1602-3201/PROD4149.jpg
PROD3914,Suit,L,Green,2390506.78,4.05,2023-11-18,0.06,Sunny,Business Meeting,Final Product 1602-3201/PROD3914.jpg
PROD1880,Dress,S,Black,755853.22,4.84,2022-10-29,0.31,Snowy,Sports Event,Final Product 1602-3201/PROD1880.jpg
PROD1365,Shirt,L,Red,920979.51,4.38,2020-03-25,0.97,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1365.jpg
PROD4555,Coat,XXL,Red,762235.21,3.6,2020-05-20,0.47,Snowy,Casual Hangout,Final Product 1602-3201/PROD4555.jpg
PROD3397,Suit,XL,Yellow,1119009.43,3.02,2021-03-05,0.95,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3397.jpg
PROD3333,Shirt,XXL,Green,1308283.09,4.71,2020-12-08,0.17,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3333.jpg
PROD1830,Dress,S,White,2939614.59,4.23,2023-10-13,0.1,Rainy,Business Meeting,Final Product 1602-3201/PROD1830.jpg
PROD2477,Suit,S,Red,1009208.34,4.01,2024-02-02,0.73,Snowy,Business Meeting,Final Product 1602-3201/PROD2477.jpg
PROD3165,Suit,M,Red,743012.36,3.85,2021-03-01,0.06,Snowy,Vacation,Final Product 1602-3201/PROD3165.jpg
PROD3967,Skirt,S,White,315082.44,4.94,2022-12-14,0.31,Sunny,Vacation,Final Product 1602-3201/PROD3967.jpg
PROD3060,Shirt,XXL,Red,2126398.91,4.31,2020-04-30,0.22,Snowy,Casual Hangout,Final Product 1602-3201/PROD3060.jpg
PROD4750,Shirt,S,Blue,2305464.93,3.74,2021-06-09,0.15,Rainy,Sports Event,Final Product 1602-3201/PROD4750.jpg
PROD2925,Coat,M,Red,1569183.86,4.61,2024-02-24,0.68,Snowy,Sports Event,Final Product 1602-3201/PROD2925.jpg
PROD2454,Coat,L,Black,1846309.17,4.61,2023-07-17,0.34,Cloudy,Sports Event,Final Product 1602-3201/PROD2454.jpg
PROD4974,Suit,S,Blue,2078182.63,4.54,2024-05-06,0.62,Rainy,Casual Hangout,Final Product 1602-3201/PROD4974.jpg
PROD4597,Coat,L,Black,2424727.43,4.67,2023-09-10,0.75,Snowy,Casual Hangout,Final Product 1602-3201/PROD4597.jpg
PROD1496,Shirt,S,Green,389096.51,3.66,2023-02-26,0.64,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1496.jpg
PROD5129,Shirt,XXL,Black,2295509.21,4.78,2023-06-29,0.98,Cloudy,Sports Event,Final Product 1602-3201/PROD5129.jpg
PROD2910,Coat,M,Yellow,739004.73,3.44,2020-12-22,0.61,Cloudy,Casual Hangout,Final Product 1602-3201/PROD2910.jpg
PROD2590,Jacket,L,Red,415879.81,4.07,2021-07-26,0.86,Rainy,Casual Hangout,Final Product 1602-3201/PROD2590.jpg
PROD3730,Shirt,S,Yellow,1831889.18,4.64,2021-08-05,0.71,Cloudy,Wedding,Final Product 1602-3201/PROD3730.jpg
PROD2371,Dress,L,Yellow,850108.23,4.83,2022-09-30,0.44,Snowy,Sports Event,Final Product 1602-3201/PROD2371.jpg
PROD3628,Skirt,M,Green,1284992.84,3.67,2022-06-20,0.31,Sunny,Wedding,Final Product 1602-3201/PROD3628.jpg
PROD2529,Skirt,XL,White,2001172.39,3.76,2023-08-11,0.41,Rainy,Business Meeting,Final Product 1602-3201/PROD2529.jpg
PROD1855,Dress,XL,Red,1078075.56,4.95,2020-08-12,0.44,Cloudy,Business Meeting,Final Product 1602-3201/PROD1855.jpg
PROD5977,Skirt,S,Red,2792739.17,4.57,2020-10-11,0.09,Cloudy,Sports Event,Final Product 1602-3201/PROD5977.jpg
PROD4365,Skirt,S,Black,573526.03,4.2,2022-01-18,0.66,Sunny,Vacation,Final Product 1602-3201/PROD4365.jpg
PROD1797,Suit,XL,Black,366691.23,4.2,2021-06-09,0.64,Snowy,Wedding,Final Product 1602-3201/PROD1797.jpg
PROD4889,Suit,S,White,2946840.02,4.24,2023-01-30,0.48,Sunny,Wedding,Final Product 1602-3201/PROD4889.jpg
PROD5421,Suit,S,Yellow,2433636.0,4.98,2021-11-23,0.0,Sunny,Casual Hangout,Final Product 1602-3201/PROD5421.jpg
PROD1286,Suit,L,Green,2965771.2,4.68,2021-06-09,0.48,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1286.jpg
PROD5135,Jacket,XXL,Green,537472.89,4.29,2022-03-16,0.74,Snowy,Vacation,Final Product 1602-3201/PROD5135.jpg
PROD4484,Suit,XXL,Red,2950682.81,3.7,2020-09-25,0.89,Snowy,Business Meeting,Final Product 1602-3201/PROD4484.jpg
PROD4607,Shirt,S,Green,2374151.63,3.46,2024-05-09,0.69,Rainy,Wedding,Final Product 1602-3201/PROD4607.jpg
PROD5997,Jacket,XXL,Black,2762187.52,4.16,2020-05-22,0.4,Rainy,Sports Event,Final Product 1602-3201/PROD5997.jpg
PROD2096,Coat,S,White,279020.38,3.01,2020-09-13,0.66,Rainy,Vacation,Final Product 1602-3201/PROD2096.jpg
PROD3081,Shirt,XXL,Red,2127522.8,4.25,2024-04-29,0.67,Rainy,Sports Event,Final Product 1602-3201/PROD3081.jpg
PROD4079,Coat,XL,Black,419352.28,3.55,2024-10-17,0.28,Sunny,Business Meeting,Final Product 1602-3201/PROD4079.jpg
PROD4797,Dress,XXL,Green,2012549.08,4.5,2024-01-25,0.9,Sunny,Business Meeting,Final Product 1602-3201/PROD4797.jpg
PROD1466,Coat,M,Blue,880136.12,3.44,2023-10-19,0.65,Snowy,Vacation,Final Product 1602-3201/PROD1466.jpg
PROD3423,Dress,XL,White,2685596.59,4.62,2020-09-12,0.14,Rainy,Wedding,Final Product 1602-3201/PROD3423.jpg
PROD5478,Dress,XL,White,1433095.42,3.85,2024-11-14,0.93,Rainy,Business Meeting,Final Product 1602-3201/PROD5478.jpg
PROD3019,Shirt,S,Yellow,2610981.64,4.77,2021-05-14,0.26,Sunny,Casual Hangout,Final Product 1602-3201/PROD3019.jpg
PROD1073,Jacket,L,White,2734712.47,3.38,2022-09-04,0.19,Snowy,Casual Hangout,Final Product 1602-3201/PROD1073.jpg
PROD3046,Skirt,M,Black,805525.51,3.31,2023-12-23,0.91,Cloudy,Sports Event,Final Product 1602-3201/PROD3046.jpg
PROD2598,Suit,M,Green,283653.2,3.1,2022-04-04,0.15,Cloudy,Sports Event,Final Product 1602-3201/PROD2598.jpg
PROD5060,Jacket,XL,Red,2446670.27,4.2,2023-12-10,0.71,Rainy,Business Meeting,Final Product 1602-3201/PROD5060.jpg
PROD5558,Suit,M,Green,2971888.33,3.33,2020-04-30,0.4,Cloudy,Sports Event,Final Product 1602-3201/PROD5558.jpg
PROD1617,Suit,XL,Red,837144.42,4.42,2023-03-11,0.33,Sunny,Vacation,Final Product 1602-3201/PROD1617.jpg
PROD1925,Suit,XXL,Red,1545408.15,4.9,2021-11-07,0.2,Cloudy,Business Meeting,Final Product 1602-3201/PROD1925.jpg
PROD2839,Shirt,XL,Blue,986201.38,3.49,2021-04-08,0.72,Snowy,Casual Hangout,Final Product 1602-3201/PROD2839.jpg
PROD2774,Skirt,S,Yellow,850942.21,3.85,2021-09-16,0.36,Rainy,Business Meeting,Final Product 1602-3201/PROD2774.jpg
PROD5881,Coat,M,Green,1429351.02,3.83,2024-10-08,0.39,Rainy,Wedding,Final Product 1602-3201/PROD5881.jpg
PROD3667,Coat,S,White,2310362.68,4.15,2020-02-29,0.1,Snowy,Business Meeting,Final Product 1602-3201/PROD3667.jpg
